channelId,period,chats,memberChats,uniqueChatters,uniqueMembers,nonMemberPercentage
UCGNxKTqNK3GMjgvgUixJroQ,2021-08,1225,0,150,0,100.0
UCD8HOxPs4Xvsm8H0ZxXGiBw,2021-08,149360,66041,11970,665,94.44444444444444
UChgPVLjqugDQpRLWvC7zzig,2021-08,3149,30,858,5,99.41724941724942
UC0Qt-ycVvKBcP5J_Xz44zTg,2021-08,6664,0,385,0,100.0
UCLhUvJ_wO9hOvv_yYENu4fQ,2021-08,132253,0,3867,0,100.0
UC3-jXrZXv-PQshpaTQpicPQ,2021-08,17240,6439,880,74,91.5909090909091
UCMYtONm441rBogWK_xPH9HA,2021-08,5160,2500,803,157,80.4483188044832
UCA3WE2WRSpoIvtnoVGq4VAw,2021-08,33055,12066,1630,106,93.49693251533743
UCg8TPE5nLLOqlNnBivmQwww,2021-08,4326,0,318,0,100.0
UCFrH3bfn7gDeV29wrHHM80g,2021-08,4422,2396,183,19,89.61748633879782
UCRXBTd80F5IIWWY4HatJ5Ug,2021-08,1157,690,128,19,85.15625
UCAoy6rzhSf4ydcYjJw3WoVg,2021-08,189679,57170,19594,521,97.34102276207001
UC_GCs6GARLxEHxy1w40d6VQ,2021-08,11427,6047,1050,191,81.80952380952381
UCVqeEUJOJgH2uam5q_78W4g,2021-08,14008,5318,1750,148,91.54285714285714
UC3czs41x7HD5-nk_cZ-Eo3g,2021-08,10209,2432,1350,90,93.33333333333333
UCg9_f0eR1KuqAb86Lj7xNew,2021-08,6912,436,741,14,98.11066126855602
UCtCnnCUn9IDDQRU9_04JD3g,2021-08,12464,142,2005,14,99.30174563591022
UCBi8YaVyZpiKWN3_Z0dCTfQ,2021-08,57479,0,9868,0,100.0
UCswRX8mNNdn1fjRctZqzjgA,2021-08,356760,182318,20223,3344,83.46437224941899
UCClwIqTUn5LDpFucHyaAhHg,2021-08,12777,5507,1051,150,85.7278782112274
UCQjGy9ZkIuqqzrqyLvml4Bg,2021-08,3257,1194,326,35,89.2638036809816
UCmqrvfLMws-GLGHQcB5dasg,2021-08,39830,18026,2066,172,91.67473378509197
UCE0yFdA-ZiCKVCqhHdVCV0Q,2021-08,2666,1092,139,19,86.33093525179856
UCmaDYcJHNFrZ5Owuz-KM-Jw,2021-08,145558,56625,2169,99,95.4356846473029
UC8Snw5i4eOJXEQqURAK17hQ,2021-08,7443,0,539,0,100.0
UCMkILyjhk3YhIa-W1lxInNA,2021-08,7497,0,383,0,100.0
UCQLyq7TDKHlmp2Ufd5Z2qMw,2021-08,7476,3875,772,112,85.49222797927462
UCFTLzh12_nrtzqBPsTCqenA,2021-08,120859,63548,8226,1097,86.66423535132508
UCLNbNiqFAuNMj1DH1EBrY-g,2021-08,4429,0,478,0,100.0
UCGw7lrT-rVZCWHfdG9Frcgg,2021-08,52218,23444,2629,463,82.38874096614683
UCmZA7XRRzmxhM4jPltZX1Zg,2021-08,11592,2825,1249,46,96.31705364291433
UCIVFv8AiQLqM9oLHTixrNYw,2021-08,8790,0,1462,0,100.0
UCSlv7Z-4q7_7NRkzJB10A5Q,2021-08,32692,26015,565,117,79.29203539823008
UCg7aL_drCGzlPCrV6Hys_-w,2021-08,5916,809,950,42,95.57894736842105
UCtpB6Bvhs1Um93ziEDACQ8g,2021-08,37132,22762,2158,260,87.95180722891565
UCPvGypSgfDkVe7JG2KygK7A,2021-08,48449,19687,4814,520,89.19817199833818
UCHK5wkevfaGrPr7j3g56Jmw,2021-08,35009,21598,1590,151,90.50314465408805
UC7fk0CB07ly8oSl0aqKkqFg,2021-08,133927,73256,16537,4098,75.21920541815324
UCfwAKc_vwVTzTcm1wki8oHg,2021-08,17,0,13,0,100.0
UCBe_jjkUHhVNAj46bukAbJA,2021-08,1731,0,86,0,100.0
UCiSm-bQq8dgIX6ZATVqEppg,2021-08,2400,756,259,12,95.36679536679536
UCdYR5Oyz8Q4g0ZmB4PkTD7g,2021-08,180094,77271,10838,918,91.52980254659532
UCJubINhCcFXlsBwnHp0wl_g,2021-08,435279,50068,18486,623,96.62988207292005
UC6TyfKcsrPwBsBnx2QobVLQ,2021-08,23841,5788,2074,218,89.48891031822566
UC46Wizhr_xgL9Rm9onVkPQQ,2021-08,2411,0,82,0,100.0
UCnRQYHTnRLSF0cLJwMnedCg,2021-08,32128,5674,7208,308,95.72697003329634
UCGh2ayeu039mnMqmpVy7gQA,2021-08,6057,0,431,0,100.0
UCSlcMof1GIPvH6H_VcknCbQ,2021-08,46093,0,1232,0,100.0
UC22BVlBsZc6ta3Dqz75NU6Q,2021-08,25143,3837,4105,213,94.81120584652862
UCMxxFFeuhFQ30quuePTym0A,2021-08,52249,23234,2930,172,94.1296928327645
UCE0KFKU_O2FkHljyayB7kXw,2021-08,1169,178,78,10,87.17948717948718
UCx45gypxj0fME6zxsLKsNow,2021-08,1055,0,67,0,100.0
UC3uoOH4N2F4T9FyAGDwM6Ow,2021-08,6016,3934,689,230,66.61828737300436
UCFvEuP2EDkvrgJpHI6-pyNw,2021-08,4253,2349,326,30,90.79754601226993
UCK-J76mePKSWV4Sl6zV1Eiw,2021-08,13342,0,188,0,100.0
UC6TfqY40Xt1Y0J-N18c85qQ,2021-08,5667,1632,640,66,89.6875
UCBJFtEEDnCpz8koPH-nLWUA,2021-08,4875,3578,296,66,77.7027027027027
UCtAvQ5U0aXyKwm2i4GqFgJg,2021-08,19479,0,917,0,100.0
UC66DRsVkzrPAp6hZV7-HBGw,2021-08,16803,0,616,0,100.0
UCN7sEdAjj4Q--al9pDsCPOg,2021-08,162815,42256,4785,236,95.06792058516197
UCEYU-OEI9FnbeC5hna_cbhw,2021-08,1965,0,726,0,100.0
UCEjysNG2a2UgCBIpJxBqn3w,2021-08,5112,0,204,0,100.0
UC_BlXOQe5OcRC7o0GX8kp8A,2021-08,64177,21337,2714,285,89.49889462048637
UC5ek2GWKvUKFgnKSHuuCFrw,2021-08,5371,4232,288,70,75.69444444444444
UCfFhyViosklD4kvyO-M0BJA,2021-08,1553,0,58,0,100.0
UCj0cM28jO3CK5yqFeYNe_Yw,2021-08,641,8,68,1,98.52941176470588
UCpPuEfqwYbpn7e2jWdQeWew,2021-08,5221,836,355,22,93.80281690140845
UCsiKFVHkQSMlSe0vaCG0anw,2021-08,6577,3293,754,179,76.25994694960212
UCYxDbNevCyirkU2T00gb68A,2021-08,246773,1792,11358,21,99.81510829371368
UC4YaOt1yT-ZeyB0OmxHgolA,2021-08,16999,8348,2547,298,88.29996073812329
UCDgH-CfHO85D0rxtXnXeN2w,2021-08,4703,3673,258,121,53.100775193798455
UCrlV1Iy0clxpfBADND4ONIQ,2021-08,29603,5859,1380,35,97.46376811594203
UCZ8HRnRgOhsjsnEPU37m4Cg,2021-08,8287,4670,415,40,90.36144578313254
UCk1qKLPaznd5gnKms-2XHaA,2021-08,1037,0,128,0,100.0
UCwuS0uY-Z2Gr_5OV2oFybFA,2021-08,3403,0,546,0,100.0
UCIqfGSGcz_q7zkZYlmU04GQ,2021-08,3829,0,132,0,100.0
UCT1AQFit-Eaj_YQMsfV0RhQ,2021-08,5758,0,278,0,100.0
UCAHXqn4nAd2j3LRu1Qyi_JA,2021-08,16194,0,652,0,100.0
UC1zFJrfEKvCixhsjNSb1toQ,2021-08,38596,23539,3857,626,83.76976925071298
UCPLeqi7rIqS9uY4_TrSUOMg,2021-08,7468,0,333,0,100.0
UCSCmu_VjL4RR7rBjrvSAwSg,2021-08,193,38,49,5,89.79591836734694
UCARI2g7r-PHaxrIcAYsMfmA,2021-08,3779,1397,603,63,89.55223880597015
UCE7gtjLeZKNXLp5YURzYYeg,2021-08,13100,0,1240,0,100.0
UC6oDys1BGgBsIC3WhG1BovQ,2021-08,206061,49940,5740,286,95.01742160278745
UCP4nMSTdwU1KqYWu3UH5DHQ,2021-08,289475,32598,13910,1358,90.2372393961179
UC-VCv4n4N_ogpQoc7fEoqEg,2021-08,8426,2775,570,56,90.17543859649123
UCfrWoRGlawPQDQxxeIDRP0Q,2021-08,7489,0,2374,0,100.0
UCdsHTs3OOKj_ANMKnmbUASw,2021-08,349,0,38,0,100.0
UCebT4Aq-3XWb5je1S1FvR_A,2021-08,44858,12431,2076,170,91.8111753371869
UCBiqkFJljoxAj10SoP2w2Cg,2021-08,56776,19996,4082,421,89.68642822146006
UCdrQWcX7XLDSUEh9SAxnyBg,2021-08,10237,3773,541,43,92.05175600739372
UCxp-_zVZcJBwZzjLt-LwAaQ,2021-08,5050,0,287,0,100.0
UCwRKt_raV3N5KZgxcFyC1vw,2021-08,7169,0,663,0,100.0
UCElr8slMrY-Cr764_QIJHPA,2021-08,6675,3885,165,32,80.60606060606061
UCIjxWfF5ZkeR5G6saJY1zdg,2021-08,9001,4035,418,32,92.34449760765551
UCbT_hixd5zKuuuOk6vt3zCA,2021-08,1489,723,135,20,85.18518518518519
UCNPu5zXzXvS6pLCCaI5SnSA,2021-08,1915,1071,158,23,85.44303797468355
UCHfPYJaCDADVssISUw-49TQ,2021-08,625,0,53,0,100.0
UCx9Jdpe15OxFQrCDGriAIqA,2021-08,2729,0,117,0,100.0
UCHXgFLFyqR-XqtxfTH3qiYA,2021-08,301,39,93,8,91.39784946236558
UCG_CzdeNlcDnBCK8AbgiuVw,2021-08,7554,0,361,0,100.0
UC8C1LLhBhf_E2IBPLSDJXlQ,2021-08,6398,3801,1135,452,60.176211453744486
UCJCzy0Fyrm0UhIrGQ7tHpjg,2021-08,20716,14940,585,161,72.47863247863248
UC4OeUf_KfYRrwksschtRYow,2021-08,499,0,124,0,100.0
UCsgai0ZXaUm_Wn_lEDnpLFQ,2021-08,3175,0,223,0,100.0
UCORH-VrhMk_S24HzI0jSQEA,2021-08,1423,0,30,0,100.0
UCQ7KYc1-IMQ8_Uz7XTE5DWw,2021-08,15,9,10,5,50.0
UC-WHzySBtEqRNxWWYv5bSZQ,2021-08,1846,1242,210,78,62.857142857142854
UCmT0aSHuf-tb8UsvARLEjgg,2021-08,4236,2254,202,38,81.1881188118812
UCQ1U65-CQdIoZ2_NA4Z4F7A,2021-08,12386,0,995,0,100.0
UC0u_-3zgLkSYpQOxlBi-5Ng,2021-08,17307,7851,795,142,82.13836477987422
UCsUj0dszADCGbF3gNrQEuSQ,2021-08,328529,0,38880,0,100.0
UCO_aKKYxn4tvrqPjcTzZ6EQ,2021-08,398337,0,53855,0,100.0
UCmbs8T6MWqUHP1tIQvSgKrg,2021-08,579078,0,65372,0,100.0
UC3n5uGu18FoCy23ggWWp8tA,2021-08,275014,0,46201,0,100.0
UCgmPnx-EEeOrZSg5Tiw7ZRQ,2021-08,489565,0,62395,0,100.0
UCiqtXLBjDT6TRLhetkqO4nA,2021-08,17967,0,912,0,100.0
UCmVomBV_EV5WpXhlyqBXUww,2021-08,4993,0,233,0,100.0
UCXhTIte6TjoItbiUVUnMIlA,2021-08,11171,1284,721,15,97.91955617198336
UC-SSusywniohnRHif72eYdw,2021-08,8046,6266,330,80,75.75757575757575
UC2c8dQYdDadn7tmK_d7o-HQ,2021-08,4832,0,284,0,100.0
UCTi_rzf5QIkXjhJjkbcAdTg,2021-08,8166,0,561,0,100.0
UC2L0MeiLsfJf4rH_xTVteDw,2021-08,4820,0,634,0,100.0
UCOSFGQ8d_eLCsjWXwuMh4LA,2021-08,8243,0,713,0,100.0
UCHCbWdtJmZX9pEFtSye_juA,2021-08,7751,5409,440,60,86.36363636363636
UC9XcNoPlGUe9urp1MGDM2wQ,2021-08,12959,9594,312,89,71.47435897435898
UCBsPgdseCIJXKr1i2flmWYQ,2021-08,5689,4389,100,39,61.0
UC6B5ARoyTKS5S3-mz2WzYig,2021-08,7691,3060,468,72,84.61538461538461
UChMPicpTxVNAMOmz7fQEVpA,2021-08,16234,13517,320,66,79.375
UC0lIq8G4LgDPlXsDmYSUExw,2021-08,3674,1837,341,65,80.93841642228739
UCbD_f85AMHomsGVFAgtpE5A,2021-08,5129,1071,444,20,95.4954954954955
UCI-xaXiiRD_2l8qxQRIpeEw,2021-08,2506,0,88,0,100.0
UCR4HhH-VSMQjySd0qoVh91g,2021-08,6597,2147,855,93,89.12280701754386
UCWq6L3iY4hGK4LmylvQtj-g,2021-08,6338,4692,244,77,68.44262295081968
UCxm2qC7Z7cjDAd6yPyl-sKQ,2021-08,40665,21209,1077,190,82.35840297121634
UCL9dLCVvHyMiqjp2RDgowqQ,2021-08,2272,0,227,0,100.0
UC2rIXE0D3Vb8kS48DQrW-Jg,2021-08,11759,8862,278,105,62.23021582733813
UCp-UfRz1EEPlX6xwfPKd2lQ,2021-08,1382,1187,45,29,35.55555555555556
UCTMgd9qnUD9qKBX5oTtD6ug,2021-08,114310,2775,4865,46,99.05447070914697
UCHTnX0CSX_KObo5I9WuZ64g,2021-08,4247,1005,266,42,84.21052631578947
UCFVkfdFmaOh7BCtrqw8YvaA,2021-08,9795,4069,562,71,87.36654804270462
UCK2Me35rztMRHQ3lj-Z5C4g,2021-08,1971,0,70,0,100.0
UCh03lxwbX8zXkeGyOMZJ9Ow,2021-08,7722,2770,869,69,92.05983889528193
UCJvlpuVIAyx34oYXi-uciNQ,2021-08,22956,0,323,0,100.0
UCcXHmt6bscaX1PVx1dVOEoA,2021-08,22624,0,339,0,100.0
UCXXnWssOLdB2jg-4CznteAA,2021-08,15788,0,675,0,100.0
UCnK6aCU0ZTRXyrKkaXd-RMg,2021-08,1813,0,131,0,100.0
UClMEozXfSVOS3xcF2ZQJqfw,2021-08,674,0,92,0,100.0
UCfhzPS_rZHHJ3AEQyIVm_gA,2021-08,13312,0,250,0,100.0
UCVdX1tXsZs-BHdQ-ODP2X4A,2021-08,3105,0,106,0,100.0
UCs86f6tbWatcKVt7emv9hfQ,2021-08,7975,2846,505,57,88.71287128712872
UCO2bnzPlCau6YzLoSt8EDdA,2021-08,4421,2824,178,67,62.35955056179775
UCfiy-dr0s1O6LJRV6KHomLw,2021-08,7228,2128,411,70,82.9683698296837
UCuPrcSmgo6twlAQzwYPlSkQ,2021-08,3425,1286,274,24,91.24087591240875
UCX3kDHyJjblueix0gAQ6aJA,2021-08,601,316,103,27,73.7864077669903
UCy5lOmEQoivK5XK7QCaRKug,2021-08,4198,277,219,5,97.71689497716895
UC7wZb5INldbGweowOhBIs8Q,2021-08,2697,0,422,0,100.0
UCnDZwUFMzqOBcF3bjRfZD-g,2021-08,1196,0,91,0,100.0
UCpBCiBjOoZanFhj-49LgcDg,2021-08,3163,0,129,0,100.0
UCXLqxLD5qCsWC1iEdE-rsWg,2021-08,507,0,224,0,100.0
UCjv4bfP_67WLuPheS-Z8Ekg,2021-08,86441,0,8279,0,100.0
UCbFwe3COkDrbNsbMyGNCsDg,2021-08,5067,3227,495,104,78.98989898989899
UCtULYtCQSJ6iwseENkpu5GQ,2021-08,29371,14272,899,106,88.2091212458287
UCZOpV9NRi3dFsXPrwnlcuhA,2021-08,3086,0,289,0,100.0
UCwXfrtn26oj7JW9fwB_z1bw,2021-08,7657,3175,533,84,84.24015009380864
UC59t349CdSDtqNS0hNzwBjQ,2021-08,2824,947,332,41,87.65060240963855
UCtXhPqsPG-UwrijbXmA4Puw,2021-08,724,0,121,0,100.0
UC5cbSyFTohO2_PJAqr-6NFA,2021-08,1190,704,101,34,66.33663366336634
UCwUNuXd6rN08SQFzlIH4Ozg,2021-08,9954,4873,686,199,70.99125364431487
UCz38T7U0zcNblWTV55shojg,2021-08,286,0,41,0,100.0
UCZszUCQMhWNVMxp6CSoyWoA,2021-08,4063,2712,215,54,74.88372093023256
UCobEOOm5RDIupAg5bpZ31Dg,2021-08,471,209,70,16,77.14285714285715
UC38hCsF3st1pBJBw8JnAu2g,2021-08,12302,0,1285,0,100.0
UCq6EBsKaFIUpac6fPkGu2PQ,2021-08,1645,1104,97,39,59.79381443298969
UCZsMm2mdQgg3AG8lP8s5KOA,2021-08,733,0,34,0,100.0
UCstBOFri42BL70MswRQG3uw,2021-08,375,136,37,9,75.67567567567568
UC0e6zo8oX6ISSBjPaSZsjeA,2021-08,1577,0,565,0,100.0
UC3Z7UaEe_vMoKRz9ABQrI5g,2021-08,15,15,12,12,0.0
UCyY6YeINiwQoA-FnmdQCkug,2021-08,3228,0,175,0,100.0
UC1qGKZnAnIc1wgRDOT2IOtg,2021-08,62,0,18,0,100.0
UCxR1xcxGQcXb4xX9cojKVcQ,2021-08,1336,5,125,1,99.2
UCgmlcscaWprxYw0hta4JQuQ,2021-08,1,0,1,0,100.0
UCu-J8uIXuLZh16gG-cT1naw,2021-09,351310,128843,12655,1156,90.86527064401423
UCP0BspO_AMEe3aQqqpo89Dg,2021-09,262048,126515,27311,1067,96.09314928050968
UCFKOVgVbGmX65RxO3EtH3iw,2021-09,1518482,1169594,34906,5755,83.51286311808857
UCdn5BQ06XqgXoAxIhbqw5Rg,2021-09,884147,618061,44449,5474,87.68476231186303
UCw1KNjVqfrJSfcFd6zlcSzA,2021-09,32421,0,1045,0,100.0
UC1uv2Oq6kNxgATlCiez59hw,2021-09,488754,271919,26881,2995,88.8583014024776
UCbTkauz77OIO9KE5YcAKPlg,2021-09,9932,4505,311,57,81.67202572347267
UCP4nMSTdwU1KqYWu3UH5DHQ,2021-09,542270,326121,15980,1933,87.90362953692114
UC1QgXt46-GEvtNjEC1paHnw,2021-09,434987,57190,26750,264,99.01308411214953
UChAnqc_AY5_I3Px5dig3X1Q,2021-09,1149164,796927,40306,5075,87.40882250781522
UC5XQhzMH08PgWa4Zp02Gcsw,2021-09,69527,54790,1193,145,87.84576697401508
UCvInZx9h3jC2JzsIzoOebWg,2021-09,690109,469101,22741,3285,85.55472494613254
UCu1INzefw3R7M9-3QEHYmMQ,2021-09,110712,59572,3617,230,93.64113906552392
UCiMG6VdScBabPhJ1ZtaVmbw,2021-09,87628,24906,6203,200,96.7757536675802
UCjXBuHmWkieBApgBhDuJMMQ,2021-09,120525,48652,8715,536,93.8496844520941
UCBQd84IW8OvM8H5jftHdvmw,2021-09,82633,48865,1448,226,84.39226519337016
UC9XcNoPlGUe9urp1MGDM2wQ,2021-09,60682,44301,586,107,81.74061433447099
UCBJFsaCvgBa1a9BnEaxu97Q,2021-09,39258,0,1096,0,100.0
UC6oDys1BGgBsIC3WhG1BovQ,2021-09,178299,91474,4479,423,90.55592766242465
UCIJ6TGsTcBlYGUj-zbL60EQ,2021-09,19095,9170,423,64,84.86997635933807
UCN5bD1YYapThOeadG7YkBOA,2021-09,41546,36405,438,84,80.82191780821918
UCKJexadCeNo3lu0U20skmNg,2021-09,50257,29903,1136,101,91.10915492957746
UCPdKdMpXlmwcGdfiUTNusfg,2021-09,36450,3013,2028,101,95.01972386587771
UCNW1Ex0r6HsWRD4LCtPwvoQ,2021-09,644625,450579,18935,3296,82.59308159493003
UCV1xUwfM2v2oBtT3JNvic3w,2021-09,720952,155461,21205,1858,91.23791558594672
UC8rcEBzJSleTkf_-agPM20g,2021-09,1151240,467154,47462,3623,92.3665247987864
UCL34fAoFim9oHLbVzMKFavQ,2021-09,489205,258667,10668,916,91.41357330333707
UCbfv8uuUXt3RSJGEwxny5Rw,2021-09,16633,5809,1952,224,88.52459016393442
UCANDOlYTJT7N5jlRC3zfzVA,2021-09,249413,108004,9322,719,92.28706286204678
UCM6iy_rSgSMbFjx10Z6VVGA,2021-09,112307,25452,5042,151,97.0051566838556
UCqm3BQLlJfvkTsX_hvm0UmA,2021-09,1125113,931669,29706,7973,73.16030431562646
UCfQVs_KuXeNAlGa3fb8rlnQ,2021-09,93586,64046,2827,280,90.09550760523524
UCZlDXzGoo7d44bwdNObFacg,2021-09,947669,615839,33682,4298,87.23947509055282
UCFahBR2wixu0xOex84bXFvg,2021-09,172689,120326,6165,572,90.72181670721817
UCe_p3YEuYJb8Np0Ip9dk-FQ,2021-09,13360,4076,1067,122,88.56607310215557
UCoAw3SML_09dF-7yhQU8wFQ,2021-09,81044,44782,2152,144,93.3085501858736
UC6tSB9TnO0f01OBeo9UEJZA,2021-09,765113,123383,15217,449,97.0493526976408
UCFSkExeBcqI4nb_ArHeByNw,2021-09,114854,21198,6832,190,97.21896955503513
UCNJwC2OjJ0Hsc2HT1D6jmJw,2021-09,155095,40479,3272,145,95.56845965770171
UChgTyjG-pdNvxxhdsXfHQ5Q,2021-09,534923,278962,22471,1304,94.19696497708158
UCeLzT-7b2PBcunJplmWtoDg,2021-09,666294,493089,8917,1198,86.56498822473925
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-09,1446181,872854,112648,12548,88.86087635821319
UCvaTdHTWBGv3MKj3KVqJVCw,2021-09,708905,543918,24548,4517,81.59931562652763
UCZ5dNZsqBjBzbBl0l_IdmXg,2021-09,44102,9271,2671,81,96.96742792961437
UCa9Y57gfeY0Zro_noHRVrnw,2021-09,602689,357066,18647,1922,89.69271196439107
UCWImOidHDmm0KK20bkF-rSQ,2021-09,26413,5584,3269,247,92.44417252982564
UCMUmvaIF0-fBHzxt1PLOq3A,2021-09,47677,9491,1807,66,96.3475373547316
UCajhBT4nMrg3DLS-bLL2RCg,2021-09,224710,131940,12395,1292,89.57644211375555
UCxJ9SJLG7dA00M7VoEe4ltw,2021-09,109981,73490,2130,237,88.87323943661973
UCUc8GZfFxtmk7ZwSO7ccQ0g,2021-09,321977,91098,9830,755,92.31943031536115
UCNV41fU_c4IvhrwHhGKSWLA,2021-09,59379,16702,3356,104,96.9010727056019
UCXtQTtPJedfjqEPysorbsMg,2021-09,45556,20172,3154,349,88.93468611287254
UC2hc-00y-MSR6eYA4eQ4tjQ,2021-09,174597,65198,7108,323,95.45582442318515
UCyKsg-57XC9pyHbP7v3kCPQ,2021-09,48934,30014,1157,163,85.91184096802074
UCuvk5PilcvDECU7dDZhQiEw,2021-09,322107,236977,5664,978,82.73305084745762
UC4WvIIAo89_AzGUh1AZ6Dkg,2021-09,392340,129048,13909,1192,91.4300093464663
UCHCbWdtJmZX9pEFtSye_juA,2021-09,14689,10360,846,70,91.725768321513
UCYKP16oMX9KKPbrNgo_Kgag,2021-09,212107,82688,9574,349,96.3547106747441
UCRm6lqtdxs_Qo6HeL-SRQ-w,2021-09,271477,95749,14363,761,94.70166399777206
UC0ZTVxCHkZanT5dnP2FZD4Q,2021-09,155475,0,1686,0,100.0
UCatSdbBdnsXgFpCyhJ7jYGg,2021-09,15649,7535,798,72,90.97744360902256
UCk5r533QVMgJUdWwqegH2TA,2021-09,24248,5523,1391,53,96.18979151689432
UCiqtXLBjDT6TRLhetkqO4nA,2021-09,25344,0,1373,0,100.0
UCdyqAaZDKHXg4Ahi7VENThQ,2021-09,685448,450968,35041,4277,87.79429810793071
UCKeAhJvy8zgXWbh9duVjIaQ,2021-09,168189,68984,5708,376,93.41275402943238
UCQaJqos8UXzEWYtnpIZeclA,2021-09,13303,4942,791,30,96.20733249051833
UCs86f6tbWatcKVt7emv9hfQ,2021-09,40501,14437,1647,86,94.77838494231938
UC7CtvN04ublW4LGTPksG6mg,2021-09,51361,37691,1352,240,82.24852071005917
UC22BVlBsZc6ta3Dqz75NU6Q,2021-09,56239,10811,7864,379,95.18056968463885
UCFEd5V7VcxBPPcuMGpmvkQA,2021-09,92901,72414,1187,219,81.55012636899748
UCdVOby6CAPrKCiJBoxUYQ5g,2021-09,186009,8582,17447,107,99.38671404826044
UCIaC5td9nGG6JeKllWLwFLA,2021-09,40828,15413,2840,156,94.50704225352112
UCnYhIk9aGEx_bIgheVjs53w,2021-09,161722,65557,5021,252,94.98107946624178
UCwokZsOK_uEre70XayaFnzA,2021-09,95797,37201,6076,282,95.35878867676104
UC7yqc24BjJwi3PoqhXrx6og,2021-09,108640,65268,2296,236,89.72125435540069
UCg7sW-h1PUowdiR5K4HlBew,2021-09,33763,15735,1268,82,93.53312302839116
UCahgMxSIQ2zIRrPKhM6Mjvg,2021-09,41756,0,2810,0,100.0
UC4O7RCTeXhdsTVeNzxs5ZfQ,2021-09,11655,0,559,0,100.0
UCcXHmt6bscaX1PVx1dVOEoA,2021-09,37313,0,493,0,100.0
UCRf7OJA3azS4RsGd_G96FUw,2021-09,59483,21408,4588,234,94.89973844812555
UCdrQWcX7XLDSUEh9SAxnyBg,2021-09,22074,8041,755,51,93.24503311258279
UCgA2jKRkqpY_8eysPUs8sjw,2021-09,254400,25552,10918,550,94.96244733467668
UCJvlpuVIAyx34oYXi-uciNQ,2021-09,110786,0,965,0,100.0
UCswvd6_YWmd6riRk-8oT-sA,2021-09,65920,18635,3735,223,94.02945113788486
UCXzcu59Cbu-hkpNNXnNiKDg,2021-09,131692,0,5493,0,100.0
UCHsx4Hqa-1ORjQTh9TYDhww,2021-09,1460112,833878,51742,4653,91.00730547717521
UCQLyq7TDKHlmp2Ufd5Z2qMw,2021-09,9868,4278,1109,124,88.81875563570784
UCXYCBPWmFXbdTGD70eQe8zQ,2021-09,319124,0,5688,0,100.0
UC25e5qEqvVaG_VKrkTmJBmw,2021-09,23875,10703,1167,135,88.4318766066838
UCIBj1-d71vKjRftiauF50pg,2021-09,34355,0,1781,0,100.0
UCL_qhgtOy0dy1Agp8vkySQg,2021-09,723943,349468,51860,3873,92.5318164288469
UC04QM30wwa0qMs101Mwz29w,2021-09,8069,2927,1102,56,94.91833030852995
UCbD_f85AMHomsGVFAgtpE5A,2021-09,13577,3182,1134,48,95.76719576719577
UCobENw9ZqZb1dpu6pT_8-9g,2021-09,11186,4089,639,66,89.67136150234741
UCjv4bfP_67WLuPheS-Z8Ekg,2021-09,173666,63427,8880,1226,86.19369369369369
UCJQMHCFjVZOVRYafR6gY04Q,2021-09,5685,3272,170,29,82.94117647058825
UCLnKUWEIEVESNY-537GRU3g,2021-09,42993,0,933,0,100.0
UC8NZiqKx6fsDT3AVcMiVFyA,2021-09,362089,167314,13481,1569,88.36139752243899
UCdYR5Oyz8Q4g0ZmB4PkTD7g,2021-09,130075,57665,11245,1021,90.92040907069808
UCyLGcqYs7RsBb3L0SJfzGYA,2021-09,169656,65585,11376,556,95.11251758087201
UCpLvJ42sm-edPGF8pKJonOQ,2021-09,37093,0,305,0,100.0
UCI-xaXiiRD_2l8qxQRIpeEw,2021-09,1944,0,91,0,100.0
UC3czs41x7HD5-nk_cZ-Eo3g,2021-09,23706,8390,1982,133,93.2896064581231
UCr9p1ZjLKgfaoqNorY7PiWQ,2021-09,13006,8533,1376,399,71.00290697674419
UC--A2dwZW7-M2kID0N6_lfA,2021-09,38468,19983,1115,147,86.81614349775785
UCxBmyZNQDFJVr9-ZE7hAYfA,2021-09,167532,0,1632,0,100.0
UCyRkQSuhJILuGOuXk10voPg,2021-09,35218,14402,1999,81,95.94797398699349
UCZYyhgoV314CM14zBD6vd4A,2021-09,154413,68210,5563,437,92.14452633471149
UCxp-_zVZcJBwZzjLt-LwAaQ,2021-09,5030,0,398,0,100.0
UCgmPnx-EEeOrZSg5Tiw7ZRQ,2021-09,913094,144297,58705,2334,96.02418874031173
UCOSFGQ8d_eLCsjWXwuMh4LA,2021-09,30908,15192,1846,155,91.60346695557962
UCXW4MqCQn-jCaxlX-nn-BYg,2021-09,387703,224735,12663,1116,91.18692253020612
UCzUNASdzI4PV5SlqtYwAkKQ,2021-09,228191,97320,12028,641,94.67076820751579
UCpBCiBjOoZanFhj-49LgcDg,2021-09,7586,0,232,0,100.0
UC3Z7UaEe_vMoKRz9ABQrI5g,2021-09,53350,37149,786,68,91.34860050890585
UCeGendL8CO5RkffB6IFwHow,2021-09,53286,31241,1680,196,88.33333333333333
UCoJ0Ct-jdas4cLPpSp06gZg,2021-09,58911,0,3289,0,100.0
UCFvEuP2EDkvrgJpHI6-pyNw,2021-09,4271,2942,232,23,90.08620689655173
UCkL9OLKjIQbKk2CztbpOCFg,2021-09,26237,0,1912,0,100.0
UCoWH3sDpeXG1aXmOxveX4KA,2021-09,27721,8243,1684,68,95.96199524940617
