channelId,period,superChats,uniqueSuperChatters,totalSC,averageSC
UCkngxfPbmGyGl_RIq4FA3MQ,2021-04,733,417,869809,1186
UCvInZx9h3jC2JzsIzoOebWg,2021-04,3786,1569,7684326,2029
UChAnqc_AY5_I3Px5dig3X1Q,2021-04,6218,2175,6800676,1093
UCUKD-uaobj9jiqB-VXt71mA,2021-04,5051,931,2166122,428
UCkkdEmzZHMp9xqs_F7v1EQQ,2021-04,204,70,186781,915
UCajhBT4nMrg3DLS-bLL2RCg,2021-04,2190,665,1360554,621
UCLyTXfCZtl7dyhta9Jg3pZg,2021-04,2203,351,940402,426
UCKeAhJvy8zgXWbh9duVjIaQ,2021-04,645,256,626493,971
UCL_O_HXgLJx3Auteer0n0pA,2021-04,526,139,376012,714
UCdyqAaZDKHXg4Ahi7VENThQ,2021-04,4914,2192,6540837,1331
UCL_qhgtOy0dy1Agp8vkySQg,2021-04,6798,2543,13529906,1990
UCfQVs_KuXeNAlGa3fb8rlnQ,2021-04,257,118,677685,2636
UCK9V2B22uJYu3N7eR_BT9QA,2021-04,1260,437,774567,614
UCWz0CSYCxf4MhRKPDm220AQ,2021-04,113,72,126353,1118
UChSvpZYRPh0FvG4SJGSga3g,2021-04,703,323,1211480,1723
UCXW4MqCQn-jCaxlX-nn-BYg,2021-04,583,359,1685734,2891
UC--A2dwZW7-M2kID0N6_lfA,2021-04,124,57,143057,1153
UC2kyQhzGOB-JPgcQX9OMgEw,2021-04,413,140,367590,890
UCZlDXzGoo7d44bwdNObFacg,2021-04,5806,1908,7766277,1337
UCHX7YpFG8rVwhsHCx34xt7w,2021-04,197,81,273301,1387
UCvzGlP9oQwU--Y0r9id_jnA,2021-04,5389,1684,4244800,787
UCjFu-9GHnabzSFRAYm1B9Dw,2021-04,59,8,15913,269
UChLfthKoUV502J7gU9STArg,2021-04,868,604,838950,966
UC0g1AE0DOjBYnLhkgoRWN1w,2021-04,453,175,328596,725
UCwokZsOK_uEre70XayaFnzA,2021-04,803,240,598138,744
UCC0i9nECi4Gz7TU63xZwodg,2021-04,2343,556,3177924,1356
UCp-5t9SrOQwXMU7iIjQfARg,2021-04,1350,659,1103286,817
UCBiqkFJljoxAj10SoP2w2Cg,2021-04,1667,1087,2878598,1726
UChXm-xAYPfygrbyLo2yCASQ,2021-04,348,173,541061,1554
UCDqI2jOz0weumE8s7paEk6g,2021-04,942,425,1089919,1157
UCsA8nM8e5--IdeRaxZwTWHg,2021-04,340,118,538805,1584
UCH11P1Hq4PXdznyw1Hhr3qw,2021-04,1385,229,859964,620
UChgTyjG-pdNvxxhdsXfHQ5Q,2021-04,1454,427,978620,673
UCnZUaScptUZ7vBeV-4Vf4nw,2021-04,432,106,450383,1042
UCZ1xuCK1kNmn5RzPYIZop3w,2021-04,590,277,516703,875
UCFahBR2wixu0xOex84bXFvg,2021-04,762,178,414060,543
UC84RYorF7UcJzt_iAYXBisA,2021-04,131,32,156654,1195
UCyZZMKRn-mUEkPzaqa9b6bg,2021-04,229,55,107190,468
UC-o-E6I3IC2q8sAoAuM6Umg,2021-04,223,90,245633,1101
UCGw7lrT-rVZCWHfdG9Frcgg,2021-04,444,306,956410,2154
UCKwATdrcjyzNv9c56PqJbWA,2021-04,274,45,172521,629
UCnzZmBOSrQf2wDBbnsDajVw,2021-04,133,32,143439,1078
UCV4EoK6BVNl7wxuxpUvvSWA,2021-04,212,110,332841,1570
UCODNLyn3L83wEmC0DLL0cxA,2021-04,589,339,804501,1365
UCxJ9SJLG7dA00M7VoEe4ltw,2021-04,123,54,65647,533
UCYm8zALd2uHqyy6C1tb4_zA,2021-04,529,142,923534,1745
UCryOPk2GZ1meIDt53tL30Tw,2021-04,709,335,1080315,1523
UCkPIfBOLoO0hVPG-tI2YeGg,2021-04,746,326,570329,764
UCOozmdnOhOrk3mojTazi-TQ,2021-04,130,36,64612,497
UCZYyhgoV314CM14zBD6vd4A,2021-04,102,65,77415,758
UCpRXCTyNNa-MnjhK6gisnRw,2021-04,62,26,30071,485
UCmqrvfLMws-GLGHQcB5dasg,2021-04,40,30,36209,905
UCLO9QDxVL4bnvRRsz6K4bsQ,2021-04,1573,573,1721752,1094
UCo2N7C-Z91waaR6lF3LL_jw,2021-04,1034,634,2920808,2824
UCQ7KYc1-IMQ8_Uz7XTE5DWw,2021-04,16,11,26906,1681
UCD-miitqNY3nyukJ4Fnf4_A,2021-04,419,244,917380,2189
UCSlv7Z-4q7_7NRkzJB10A5Q,2021-04,115,38,92902,807
UCdn5BQ06XqgXoAxIhbqw5Rg,2021-04,1643,667,1865063,1135
UCmWqYB6y8gSfPONWGspuOWQ,2021-04,83,26,135359,1630
UC9mf_ZVpouoILRY9NUIaK-w,2021-04,323,176,612778,1897
UC8NZiqKx6fsDT3AVcMiVFyA,2021-04,1655,1242,3224554,1948
UC01gb86Qdlkh23Nqk3A1OLQ,2021-04,178,75,210208,1180
UClV7gDF9sUzu4jJCK7rCYkQ,2021-04,360,59,195383,542
UCUKngXhjnKJ6KCyuC7ejI_w,2021-04,65,18,31111,478
UCijNnZ-6m8g85UGaRAWuw7g,2021-04,10,5,3479,347
UCuep1JCrMvSxOGgGhBfJuYw,2021-04,1788,536,1840056,1029
UCTEZGNJDqv-isWSPRsEhnRA,2021-04,37,16,17648,476
UCyO7wyh07pYJaZk51OV75bA,2021-04,304,210,266784,877
UCHVXbQzkl3rDfsXWo8xi2qw,2021-04,649,307,446164,687
UCUtKkGKef8BYMs3h-3zQm9A,2021-04,134,48,188070,1403
UCpnvhOIJ6BN-vPkYU9ls-Eg,2021-04,423,95,277085,655
UCNVEsYbiZjH5QLmGeSgTSzg,2021-04,627,351,1131983,1805
UCwXOUuxUxCJ1yD0JfogUvMg,2021-04,38,17,47918,1261
UCE0KFKU_O2FkHljyayB7kXw,2021-04,25,10,15706,628
UCV5ZZlLjk5MKGg3L0n0vbzw,2021-04,615,249,655123,1065
UCJ6LH4jMNy0JN9RSThz1mMQ,2021-04,43,23,73257,1703
UCl-3q6t6zdZwgIsFZELb7Zg,2021-04,679,162,540232,795
UC9V3Y3_uzU5e-usObb6IE1w,2021-04,717,321,590983,824
UCj_KuUzpOXAliYEesJwdrbw,2021-04,276,166,196158,710
UCMzxQ58QL4NNbWghGymtHvw,2021-04,245,99,257315,1050
UCpJtk0myFr5WnyfsmnInP-w,2021-04,262,156,278700,1063
UCH1B9AR8sfWJVf9zcu9rbGg,2021-04,426,82,310706,729
UCsg-YqdqQ-KFF0LNk23BY4A,2021-04,215,132,538756,2505
UCLQIMDHNE0ZGAiHIdMbq7dw,2021-04,16,14,55120,3445
UC5ek2GWKvUKFgnKSHuuCFrw,2021-04,383,65,394923,1031
UCspv01oxUFf_MTSipURRhkA,2021-04,1923,740,3529471,1835
UCdrQWcX7XLDSUEh9SAxnyBg,2021-04,39,24,107780,2763
UC2hc-00y-MSR6eYA4eQ4tjQ,2021-04,165,71,231137,1400
UC6wvdADTJ88OfIbJYIpAaDA,2021-04,2046,1368,7301332,3568
UCw-jEa3_788VkvM2zHzrDnw,2021-04,63,39,48805,774
UCYKP16oMX9KKPbrNgo_Kgag,2021-04,378,132,394551,1043
UC3EhsuKdEkI99TWZwZgWutg,2021-04,188,88,121045,643
UCCHH0nWYXFZmtDS_4tvMxHQ,2021-04,109,28,52635,482
UCmovZ2th3Sqpd00F5RdeigQ,2021-04,1343,444,2008009,1495
UCClwIqTUn5LDpFucHyaAhHg,2021-04,144,94,291644,2025
UCHsx4Hqa-1ORjQTh9TYDhww,2021-04,4525,1398,6533345,1443
UCSH4t_nhsNIoxPza4ooYqaA,2021-04,97,67,134929,1391
UC_82HBGtvwN1hcGeOGHzUBQ,2021-04,420,211,672893,1602
UCZ5dNZsqBjBzbBl0l_IdmXg,2021-04,14,12,10872,776
UCflNPJUJ4VQh1hGDNK7bsFg,2021-04,146,47,108423,742
UC5CwaMl1eIgY8h02uZw7u8A,2021-04,1820,1251,4365331,2398
UCL-2thbJ7grC9fmGF4OLuTg,2021-04,270,110,229825,851
UCzUNASdzI4PV5SlqtYwAkKQ,2021-04,486,185,342855,705
UCYTz3uIgwVY3ZU-IQJS8r3A,2021-04,255,97,345991,1356
UCZgOv3YDEs-ZnZWDYVwJdmA,2021-04,282,197,380909,1350
UCIytNcoz4pWzXfLda0DoULQ,2021-04,190,121,254739,1340
UCeShTCVgZyq2lsBW9QwIJcw,2021-04,650,277,736107,1132
UCDG8K9g6qo8gX4jCjsqUVzA,2021-04,188,135,269879,1435
UC8Snw5i4eOJXEQqURAK17hQ,2021-04,12,4,10404,867
UCPeF0V8dzSUYHwgLjvC86PQ,2021-04,53,31,67477,1273
UCMAc88lqzqGV0uxgw9JDj0w,2021-04,93,54,89591,963
UCtjQoCilYbnxUXquXcVU3uA,2021-04,107,28,59619,557
UCa9Y57gfeY0Zro_noHRVrnw,2021-04,2011,737,2013093,1001
UClxrt4pRmaqQnSlDii3EJBQ,2021-04,143,47,153198,1071
UCv1fFr156jc65EMiLbaLImw,2021-04,367,270,837920,2283
UCo7TRj3cS-f_1D9ZDmuTsjw,2021-04,712,260,842015,1182
UCn1coImC6NMDYCQfH_ILzXw,2021-04,525,219,609454,1160
UCXRlIK3Cw_TJIQC5kSJJQMg,2021-04,1754,756,1643556,937
UCWImOidHDmm0KK20bkF-rSQ,2021-04,312,192,343301,1100
UC_-vS9T3_X52HWMhIBsHouw,2021-04,112,34,138884,1240
UCvPPBoTOor5gm8zSlE2tg4w,2021-04,153,39,174363,1139
UCg8TPE5nLLOqlNnBivmQwww,2021-04,25,15,24195,967
UCL34fAoFim9oHLbVzMKFavQ,2021-04,791,247,680415,860
UC_FqH-6GpFosu_P0ApjqW5A,2021-04,129,78,265991,2061
UCvaTdHTWBGv3MKj3KVqJVCw,2021-04,6100,1970,6332300,1038
UCkIimWZ9gBJRamKF0rmPU8w,2021-04,551,217,575365,1044
UCjlmCrq4TP1I4xguOtJ-31w,2021-04,684,330,707522,1034
UCAWSyEs_Io8MtpY3m-zqILA,2021-04,7401,2547,10560273,1426
UC1opHUrw8rvnsadT-iGp7Cg,2021-04,2367,869,4132310,1745
UCDh2bWI5EDu7PavqwICkVpA,2021-04,162,83,357092,2204
UCJCzy0Fyrm0UhIrGQ7tHpjg,2021-04,581,167,670527,1154
UCTIE7LM5X15NVugV7Krp9Hw,2021-04,1079,544,2078170,1926
UCCXME7oZmXB2VFHJbz5496A,2021-04,241,111,173896,721
UCRXBTd80F5IIWWY4HatJ5Ug,2021-04,13,7,4597,353
UCFv2z4iM5vHrS8bZPq4fHQQ,2021-04,184,106,148643,807
UCUc8GZfFxtmk7ZwSO7ccQ0g,2021-04,617,354,521872,845
UCtzCQnCT9E4o6U3mHHSHbQQ,2021-04,491,141,330197,672
UCfiK42sBHraMBK6eNWtsy7A,2021-04,698,199,1034518,1482
UCvEX2UICvFAa_T6pqizC20g,2021-04,208,78,346132,1664
UC7-N7MvN5muVIHqyQx9LFbA,2021-04,151,83,180177,1193
UChUJbHiTVeGrSkTdBzVfNCQ,2021-04,428,223,538781,1258
UC6HjtF2rHZO8gAsX5FXF-Kg,2021-04,154,83,96131,624
UCFsWaTQ7kT76jNNGeGIKNSA,2021-04,285,173,324890,1139
UCGYAYLDE7TZiiC8U6teciDQ,2021-04,245,142,388879,1587
UCbc8fwhdUNlqi-J99ISYu4A,2021-04,481,238,496188,1031
UCp6993wxpyDPHUpavwDFqgg,2021-04,722,360,664501,920
UCmZ1Rbthn-6Jm_qOGjYsh5A,2021-04,913,521,1176756,1288
UC7hffDQLKIEG-_zoAQkMIvg,2021-04,47,22,34316,730
UC_a1ZYZ8ZTXpjg9xUY9sj8w,2021-04,256,120,318884,1245
UC3-jXrZXv-PQshpaTQpicPQ,2021-04,73,32,79047,1082
UCJubINhCcFXlsBwnHp0wl_g,2021-04,28,26,17246,615
UC6t3-_N8A6ME1JShZHHqOMw,2021-04,115,79,100709,875
UC0QzO6nK1cEDZvJSt2769Zw,2021-04,35,17,55170,1576
UCPf-EnX70UM7jqjKwhDmS8g,2021-04,279,148,238954,856
UCXp7sNC0F_qkjickvlYkg-Q,2021-04,715,184,724435,1013
UCoztvTULBYd3WmStqYeoHcA,2021-04,372,161,557228,1497
UCcD_EdnJcOjJMohDn435D3w,2021-04,99,38,138418,1398
UCllKI7VjyANuS1RXatizfLQ,2021-04,231,138,236215,1022
UCwePpiw1ocZRSNSkpKvVISw,2021-04,223,140,313868,1407
UC3czs41x7HD5-nk_cZ-Eo3g,2021-04,131,57,28113,214
UC2OacIzd2UxGHRGhdHl1Rhw,2021-04,72,49,93048,1292
UCdpUojq0KWZCN9bxXnZwz5w,2021-04,400,154,355960,889
UCk5r533QVMgJUdWwqegH2TA,2021-04,8,6,2079,259
UC1uv2Oq6kNxgATlCiez59hw,2021-04,2516,931,4220120,1677
UCYz_5n-uDuChHtLo7My1HnQ,2021-04,1471,548,2101953,1428
UCAvgFoTWEisO5Pp7eYVDgEw,2021-04,10,9,13186,1318
UC1zFJrfEKvCixhsjNSb1toQ,2021-04,371,169,434895,1172
UCerkculBD7YLc_vOGrF7tKg,2021-04,414,135,268935,649
UCA3WE2WRSpoIvtnoVGq4VAw,2021-04,65,31,50582,778
UCWCc8tO-uUl_7SJXIKJACMw,2021-04,411,218,958809,2332
UCb6ObE-XGCctO3WrjRZC-cw,2021-04,506,128,394821,780
UC5LyYg6cCA4yHEYvtUsir3g,2021-04,732,490,1254340,1713
UCyLGcqYs7RsBb3L0SJfzGYA,2021-04,219,80,166016,758
UCOrjRyXJpMzfQFLWuWzGwlg,2021-04,35,19,41721,1192
UC22BVlBsZc6ta3Dqz75NU6Q,2021-04,448,316,509267,1136
UCSFCh5NL4qXrAy9u-u2lX3g,2021-04,1998,1039,2815649,1409
UCv2byPgvl60Mh1vQBnXuksA,2021-04,50,27,38072,761
UC_GCs6GARLxEHxy1w40d6VQ,2021-04,171,130,319085,1865
UCS9uQI-jC3DE0L4IpXyvr6w,2021-04,26830,4065,14748316,549
UCe_p3YEuYJb8Np0Ip9dk-FQ,2021-04,245,97,176834,721
UC1519-d1jzGiL1MPTxEdtSA,2021-04,169,115,175126,1036
UC46Wizhr_xgL9Rm9onVkPQQ,2021-04,16,12,18910,1181
UCB1s_IdO-r0nUkY2mXeti-A,2021-04,192,95,199125,1037
UCeK9HFcRZoTrvqcUCtccMoQ,2021-04,181,62,200532,1107
UC0TXe_LYZ4scaW2XMyi5_kw,2021-04,542,339,780937,1440
UCurEA8YoqFwimJcAuSHU0MQ,2021-04,130,69,108493,834
UC_9nmotxi7FAfiJpo1RKy8A,2021-04,488,82,707505,1449
UCAoy6rzhSf4ydcYjJw3WoVg,2021-04,480,182,669378,1394
UCv6rts7X60zoL__5JPwdPGA,2021-04,125,41,54447,435
UCrR7JxkbeLY82e8gsj_I0pQ,2021-04,11,6,4881,443
UCNW1Ex0r6HsWRD4LCtPwvoQ,2021-04,510,473,2738940,5370
UC5yckZliCkuaEFbqzLBD7hQ,2021-04,29,11,19046,656
UC7fk0CB07ly8oSl0aqKkqFg,2021-04,2872,1267,5527208,1924
UCtpB6Bvhs1Um93ziEDACQ8g,2021-04,116,81,104121,897
UC1suqwovbL1kzsoaZgFZLKg,2021-04,519,295,557104,1073
UC9127w5CLmWugWcpdGGuKOA,2021-04,13,6,11286,868
UCORH-VrhMk_S24HzI0jSQEA,2021-04,5,2,12810,2562
UCnvVG9RbOW3J6Ifqo-zKLiw,2021-04,139,55,112031,805
UC9EjSJ8pvxtvPdxLOElv73w,2021-04,212,106,223227,1052
UCF_U2GCKHvDz52jWdizppIA,2021-04,66,41,133614,2024
UC8CKGSvp9bRfmtWyfV5L9Jw,2021-04,25,16,60827,2433
UCMp55EbT_ZlqiMS3lCj01BQ,2021-04,58,39,60347,1040
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-04,4459,1952,5917300,1327
UC55-Y4cBl6alNaaOVVEYgSA,2021-04,85,42,149738,1761
UC7yqc24BjJwi3PoqhXrx6og,2021-04,187,57,92396,494
UCtAvQ5U0aXyKwm2i4GqFgJg,2021-04,236,163,734481,3112
UCBJFtEEDnCpz8koPH-nLWUA,2021-04,130,56,143942,1107
UCIcAj6WkJ8vZ7DeJVgmeqKw,2021-04,348,153,276802,795
UCD8HOxPs4Xvsm8H0ZxXGiBw,2021-04,310,121,231361,746
UCRcLAVTbmx2-iNcXSsupdNA,2021-04,476,174,704671,1480
UC3lNFeJiTq6L3UWoz4g1e-A,2021-04,24,18,55928,2330
UCXtQTtPJedfjqEPysorbsMg,2021-04,59,23,117291,1987
UCFTLzh12_nrtzqBPsTCqenA,2021-04,1823,616,2162963,1186
UC4YaOt1yT-ZeyB0OmxHgolA,2021-04,67,42,138892,2073
UCuvk5PilcvDECU7dDZhQiEw,2021-04,1276,519,1601723,1255
UCSFaf99eT5T4wNN1O2Z3NZg,2021-04,63,40,131000,2079
UCHK5wkevfaGrPr7j3g56Jmw,2021-04,178,52,86647,486
UC3iwL9Yz8LcKkJsnLPevOTQ,2021-04,28,25,118732,4240
UCoupL81t75_Z4XRKzOSHLbg,2021-04,20,11,24015,1200
UCw8bMzcXgX4SAQPraOJIVgA,2021-04,90,38,71240,791
UCUZ5AlC3rTlM-rA2cj5RP6w,2021-04,533,274,766035,1437
UCsFn_ueskBkMCEyzCEqAOvg,2021-04,608,301,621377,1022
UCc5H1WmEARIj2R16mvut0ZA,2021-04,283,112,120359,425
UCBi8YaVyZpiKWN3_Z0dCTfQ,2021-04,102,84,226231,2217
UCsVUXbx_h0YEvfH41Zwa_5w,2021-04,10,8,3498,349
UCPkhI1WcLilaKu44B5p0jZg,2021-04,101,38,90474,895
UCwL7dgTxKo8Y4RFIKWaf8gA,2021-04,436,206,533470,1223
UCyRkQSuhJILuGOuXk10voPg,2021-04,16,7,14142,883
UCMwGHR0BTZuLsmjY_NT5Pwg,2021-04,1855,1006,2019399,1088
UCANDOlYTJT7N5jlRC3zfzVA,2021-04,509,225,740619,1455
UCfipDDn7wY-C-SoUChgxCQQ,2021-04,177,77,135243,764
UCt5-0i4AVHXaWJrL8Wql3mw,2021-04,389,322,1190918,3061
UCvUc0m317LWTTPZoBQV479A,2021-04,390,182,347291,890
UC1ZV7KBscK0EMoJKFu1DnDg,2021-04,242,97,217341,898
UCoWH3sDpeXG1aXmOxveX4KA,2021-04,5,5,4944,988
UCHjeZylSgXDSnor8wUnwU_g,2021-04,12,9,5132,427
UCFrH3bfn7gDeV29wrHHM80g,2021-04,13,7,6470,497
UC48jH1ul-6HOrcSSfoR02fQ,2021-04,228,132,207761,911
UCfki3lMEF6SGBFiFfo9kvUA,2021-04,258,153,685849,2658
UCigpSsgPbdCxXtbfGksFIYQ,2021-04,17,7,15410,906
UCwcyyxn6h9ex4sMXGtpQE_g,2021-04,296,197,304166,1027
UCbFwe3COkDrbNsbMyGNCsDg,2021-04,151,82,309894,2052
UCCzUftO8KOVkV4wQG1vkUvg,2021-04,8749,1909,10208398,1166
UC-hM6YJuNYVAmUWxeIr9FeA,2021-04,6288,2326,7791040,1239
UCLhUvJ_wO9hOvv_yYENu4fQ,2021-04,255,177,521881,2046
UCgTzsBI0DIRopMylJEDqnog,2021-04,79,58,225211,2850
UC0e6zo8oX6ISSBjPaSZsjeA,2021-04,44,31,56805,1291
UCRV9d6YCYIMUszK-83TwxVA,2021-04,6,5,7468,1244
UCJA_J8CpKRT78Sr1bylS1vA,2021-04,53,35,149707,2824
UCXTpFs_3PqI41qX2d9tL2Rw,2021-04,1364,669,1879304,1377
UCNwo7eikmX5HPs7NedWVBgw,2021-04,39,17,34900,894
UCyb-cllCkMREr9de-hoiDrg,2021-04,176,78,124021,704
UCyIcOCH-VWaRKH9IkR8hz7Q,2021-04,85,41,35608,418
UC_BlXOQe5OcRC7o0GX8kp8A,2021-04,627,272,862049,1374
UCqo0CAZ46l6ic3A_LfhEgHg,2021-04,12,9,12885,1073
UCJQMHCFjVZOVRYafR6gY04Q,2021-04,8,5,4867,608
UCdYR5Oyz8Q4g0ZmB4PkTD7g,2021-04,885,386,924267,1044
UC8C1LLhBhf_E2IBPLSDJXlQ,2021-04,497,338,797482,1604
UC6oDys1BGgBsIC3WhG1BovQ,2021-04,257,142,306276,1191
UCBe_jjkUHhVNAj46bukAbJA,2021-04,25,13,33805,1352
UCghSSXNbZRmPAv3UaS8g21A,2021-04,5,4,2948,589
UCGWa1dMU_sDCaRQjdabsVgg,2021-04,35,22,25929,740
UC_4tXjqecqox5Uc05ncxpxg,2021-04,326,272,599043,1837
UCHccxX2p_9DB_HPnXSb2omw,2021-04,44,25,28691,652
UCEYU-OEI9FnbeC5hna_cbhw,2021-04,34,29,52618,1547
UCAr7rLi_Wn09G-XfTA07d4g,2021-04,1328,315,1769186,1332
UCz6Gi81kE6p5cdW1rT0ixqw,2021-04,94,67,146166,1554
UCXU7YYxy_iQd3ulXyO-zC2w,2021-04,157,117,365757,2329
UCxBmyZNQDFJVr9-ZE7hAYfA,2021-04,1438,159,602815,419
UCnRQYHTnRLSF0cLJwMnedCg,2021-04,666,582,2297654,3449
UCPvGypSgfDkVe7JG2KygK7A,2021-04,186,105,231672,1245
UC_aB_-PHLFHiP61djM0oOiQ,2021-04,70,49,110599,1579
UCf6J4I7NwMXtuIU8YZKAjCA,2021-04,27,18,17436,645
UClf0kZBKcBVKVOAjGEGbQ-A,2021-04,56,31,172871,3086
UC1ucgoC_sGww_Euu5iMqpQw,2021-04,422,113,336898,798
UCBC7vYFNQoGPupe5NxPG4Bw,2021-04,1396,281,1180014,845
UC8jskpQfW9fn2NLK3PdaGdg,2021-04,161,47,228961,1422
UCbfv8uuUXt3RSJGEwxny5Rw,2021-04,10,10,7198,719
UCKMYISTJAQ8xTplUPHiABlA,2021-04,337,258,980980,2910
UC7XCjKxBEct0uAukpQXNFPw,2021-04,185,99,182995,989
UCOobfYvyNQqWHBpEaMnXr7w,2021-04,304,114,172765,568
UCAHXqn4nAd2j3LRu1Qyi_JA,2021-04,14,13,11214,801
UCpBCiBjOoZanFhj-49LgcDg,2021-04,23,8,16500,717
UC6oW4FXETgEGOFTxWmI2h5Q,2021-04,357,243,494291,1384
UCveZ9Ic1VtcXbsyaBgxPMvg,2021-04,462,426,1563728,3384
UCP3pDau1JBOukp4AjyFCgHQ,2021-04,384,69,146360,381
UCX7YkU9nEeaoZbkVLVajcMg,2021-04,11,8,27837,2530
UCxn-IeA9DCFxUthBk6rYdQQ,2021-04,25,15,11522,460
UC3Ruo_5doyu514PesWGvCAg,2021-04,405,229,1142974,2822
UC1QgXt46-GEvtNjEC1paHnw,2021-04,150,118,238613,1590
UC--zuEfONeFXPvLqX0Kvbuw,2021-04,308,75,253683,823
UCt0clH12Xk1-Ej5PXKGfdPA,2021-04,154,102,708449,4600
UCftJR3Qm0LyEuEQue1QYytA,2021-04,29,23,30857,1064
UC0lik9pHju6ONgkBh7N5wHw,2021-04,3,3,1773,591
UCmUjjW5zF1MMOhYUwwwQv9Q,2021-04,394,236,913343,2318
UC_fYA9QRK-aJnFTgvR_4zug,2021-04,1,1,1000,1000
UCoM_XmK45j504hfUWvN06Qg,2021-04,309,172,832617,2694
UCBIR44irWpj1eTx0ZQFofHg,2021-04,16,10,23914,1494
UC5qSx7KzdRwbsO1QmJc4d-w,2021-04,5,3,349,69
UCPZgBtMYoFKypEG2SCvBN9A,2021-04,112,51,103569,924
UCf-PcSHzYAtfcoiBr5C9DZA,2021-04,51,31,139661,2738
UCji4kFR4n5TnEpqga0SHxlQ,2021-04,17,8,7354,432
UCvmppcdYf4HOv-tFQhHHJMA,2021-04,58,41,53451,921
UCpPuEfqwYbpn7e2jWdQeWew,2021-04,27,21,26215,970
UClqZm49qdCGaV96s2ZN9--Q,2021-04,36,24,79209,2200
UCpNH2Zk2gw3JBjWAKSyZcQQ,2021-04,164,137,362507,2210
UCfwAKc_vwVTzTcm1wki8oHg,2021-04,2,2,6897,3448
UCMYtONm441rBogWK_xPH9HA,2021-04,36,25,98057,2723
UCE5rWcDxLPaaUFWOxzJFfNg,2021-04,1,1,200,200
UCy5lOmEQoivK5XK7QCaRKug,2021-04,22,20,19216,873
UCb5JxV6vKlYVknoJB8TnyYg,2021-04,878,778,2115261,2409
UCkL9OLKjIQbKk2CztbpOCFg,2021-04,3,2,2000,666
UCvzVB-EYuHFXHZrObB8a_Og,2021-04,33,30,33464,1014
UCjXBuHmWkieBApgBhDuJMMQ,2021-04,547,296,810947,1482
UCebT4Aq-3XWb5je1S1FvR_A,2021-04,44,41,28357,644
UCGFD_8TRHhlpjfqGhLUSk4g,2021-04,3,3,2500,833
UCNjTjd2-PMC8Oo_-dCEss7A,2021-04,3,3,4110,1370
UCixf-9nmnPzTGeJTdW6TS-Q,2021-04,275,82,235057,854
UCSgheR9xOIcQjlkeXqIofLQ,2021-04,14,11,10059,718
UChrTMfNcD1eN2ENGWBD7lUQ,2021-04,40,31,68304,1707
UCxrmkJf_X1Yhte_a4devFzA,2021-04,250,89,127688,510
UCBAeKqEIugv69Q2GIgcH7oA,2021-04,313,95,346539,1107
UCjtEttSHpJacfd7a6fc4VXQ,2021-04,9,7,20738,2304
UCxmbiuI6Gyyln9Ec7uZ-8wQ,2021-04,7,4,11200,1600
UCiSRx1a2k-0tOg-fs6gAolQ,2021-04,11,11,7764,705
UC5Xse6X7vB_nUL5HvEFVo_g,2021-04,32,21,37092,1159
UCIu-aUArYq_H84dBpCAokMA,2021-04,48,38,90260,1880
UCRWOdwLRsenx2jLaiCAIU4A,2021-04,123,102,177668,1444
UCFEd5V7VcxBPPcuMGpmvkQA,2021-04,380,119,507079,1334
UCyTw66xE5YkeTL2YduA69QQ,2021-04,27,18,26435,979
UC53UDnhAAYwvNO7j_2Ju1cQ,2021-04,29,20,54391,1875
UC6TfqY40Xt1Y0J-N18c85qQ,2021-04,28,27,24909,889
UC1DCedRgGHBdm81E1llLhOQ,2021-05,10891,2544,9054035,831
UCp-5t9SrOQwXMU7iIjQfARg,2021-05,3379,1609,3362087,994
UCvzGlP9oQwU--Y0r9id_jnA,2021-05,6644,2117,5228169,786
UCUKD-uaobj9jiqB-VXt71mA,2021-05,5539,1087,3049463,550
UCMwGHR0BTZuLsmjY_NT5Pwg,2021-05,6019,3181,10286113,1708
UC22BVlBsZc6ta3Dqz75NU6Q,2021-05,751,436,609261,811
UCLO9QDxVL4bnvRRsz6K4bsQ,2021-05,2141,905,2867180,1339
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-05,5565,2448,7073923,1271
UCwcyyxn6h9ex4sMXGtpQE_g,2021-05,454,342,1030354,2269
UCmqrvfLMws-GLGHQcB5dasg,2021-05,62,42,61281,988
UCFEd5V7VcxBPPcuMGpmvkQA,2021-05,3165,306,2741856,866
UCp6993wxpyDPHUpavwDFqgg,2021-05,1581,899,2907076,1838
UC727SQYUvx5pDDGQpTICNWg,2021-05,569,282,447176,785
UCAWSyEs_Io8MtpY3m-zqILA,2021-05,6087,1750,5107264,839
UCHK5wkevfaGrPr7j3g56Jmw,2021-05,187,87,136294,728
UChUJbHiTVeGrSkTdBzVfNCQ,2021-05,198,141,218066,1101
UCYKP16oMX9KKPbrNgo_Kgag,2021-05,623,189,696427,1117
UCIu-aUArYq_H84dBpCAokMA,2021-05,576,326,1282993,2227
UCF_U2GCKHvDz52jWdizppIA,2021-05,96,48,98109,1021
UC1CfXB_kRs3C-zaeTG3oGyg,2021-05,3251,794,2026822,623
UCkkdEmzZHMp9xqs_F7v1EQQ,2021-05,160,59,95166,594
UCZlDXzGoo7d44bwdNObFacg,2021-05,7150,1535,8519214,1191
UCvaTdHTWBGv3MKj3KVqJVCw,2021-05,4889,1124,3109414,636
UCDG8K9g6qo8gX4jCjsqUVzA,2021-05,207,160,352826,1704
